# observed, predict
11.0000,11.0395
17.0000,14.5832
15.0000,14.0871
11.0000,11.6422
9.0000,9.7739
9.0000,9.3054
17.0000,14.4159
15.0000,14.0824
13.0000,12.7558
11.0000,11.2626
16.0000,13.9778
16.0000,14.6648
8.0000,10.2786
14.0000,12.3071
7.0000,9.2890
5.0000,7.3444
14.0000,12.2260
11.0000,11.2429
13.0000,12.3925
14.0000,13.4101
21.0000,18.4306
10.0000,12.5233
11.0000,11.3013
11.0000,11.2327
8.0000,9.6174
10.0000,9.9975
11.0000,10.7085
35.0000,28.8099
11.0000,13.4927
22.0000,18.0136
26.0000,22.9371
11.0000,13.6213
19.0000,16.1509
14.0000,14.1193
17.0000,15.3510
19.0000,17.0937
13.0000,13.5837
21.0000,17.9332
1.0000,8.9147
6.0000,7.4300
16.0000,13.2508
13.0000,13.2296
20.0000,18.4456
11.0000,13.0185
7.0000,9.0607
12.0000,10.7579
10.0000,10.2802
8.0000,9.0197
9.0000,9.4693
12.0000,12.0878
19.0000,17.1938
8.0000,11.7548
11.0000,11.7754
12.0000,11.9725
14.0000,13.4305
14.0000,13.9515
14.0000,14.0500
7.0000,10.3226
10.0000,10.2081
7.0000,8.3664
16.0000,13.5519
2.0000,6.9317
9.0000,8.6079
5.0000,6.9946
3.0000,5.2971
8.0000,7.7099
6.0000,6.7848
5.0000,6.0104
10.0000,9.0786
10.0000,9.6653
16.0000,13.9165
16.0000,14.8734
9.0000,10.9701
7.0000,8.4136
6.0000,6.9423
4.0000,5.6043
13.0000,11.0633
12.0000,11.5304
7.0000,8.6939
8.0000,8.2600
11.0000,10.0184
14.0000,12.5035
18.0000,15.7498
7.0000,9.8285
7.0000,7.6607
5.0000,6.1282
6.0000,6.3233
10.0000,9.0096
8.0000,8.3752
8.0000,8.2816
5.0000,6.4981
7.0000,7.2879
8.0000,8.2070
10.0000,9.7346
9.0000,9.2545
9.0000,9.0549
10.0000,9.6279
9.0000,9.2078
12.0000,11.0044
17.0000,14.7929
10.0000,11.1732
13.0000,11.9032
9.0000,10.0022
18.0000,15.3000
6.0000,9.4804
5.0000,6.7857
10.0000,8.9028
8.0000,8.3725
10.0000,9.5684
9.0000,9.2384
9.0000,9.1706
12.0000,10.9472
9.0000,9.5846
7.0000,8.0567
11.0000,10.0759
8.0000,8.8255
10.0000,9.7178
10.0000,9.9443
6.0000,7.7202
6.0000,7.0210
9.0000,8.7454
6.0000,7.4634
5.0000,6.4348
6.0000,6.5716
5.0000,6.0578
8.0000,7.7346
8.0000,8.1220
11.0000,10.0508
8.0000,8.6785
5.0000,6.6317
11.0000,9.6913
6.0000,7.3825
17.0000,14.0012
9.0000,10.1270
12.0000,11.1444
11.0000,10.7913
11.0000,10.6992
9.0000,9.5501
12.0000,10.9854
7.0000,8.4774
5.0000,6.5516
10.0000,9.0075
10.0000,9.6226
10.0000,9.8416
4.0000,6.4966
24.0000,18.8046
17.0000,15.5696
17.0000,15.8663
18.0000,16.3572
4.0000,8.9179
6.0000,6.7887
12.0000,10.1170
10.0000,9.9340
17.0000,14.7928
8.0000,10.1410
13.0000,11.8862
8.0000,9.3336
10.0000,9.8424
5.0000,7.1117
6.0000,6.7658
8.0000,7.8789
10.0000,9.4594
10.0000,9.8061
12.0000,11.2045
10.0000,10.3807
16.0000,13.8882
1.0000,6.8695
10.0000,9.3204
10.0000,10.3800
9.0000,9.9293
7.0000,8.2786
7.0000,7.6415
4.0000,5.6819
5.0000,5.7396
17.0000,13.8922
5.0000,7.6745
5.0000,6.1905
8.0000,7.4146
8.0000,7.9079
6.0000,6.7055
8.0000,7.6730
7.0000,7.2857
6.0000,6.6324
6.0000,6.4720
7.0000,7.0866
5.0000,5.9953
14.0000,11.5623
8.0000,8.6969
4.0000,5.9514
2.0000,3.9573
4.0000,4.3370
4.0000,4.3369
6.0000,5.5504
5.0000,5.1862
6.0000,5.7619
8.0000,7.1941
10.0000,8.8985
15.0000,12.7188
13.0000,12.2630
7.0000,8.7203
11.0000,9.8917
10.0000,9.7718
9.0000,9.1827
5.0000,6.7398
4.0000,5.3478
24.0000,18.2130
1.0000,6.1812
15.0000,11.2150
8.5000,8.5809
2.0000,4.8719
8.0000,6.7105
6.0000,6.0336
7.0000,6.6391
5.0000,5.5964
7.0000,6.5624
8.0000,7.4806
12.0000,10.3706
12.0000,11.1531
11.0000,10.8750
17.0000,14.7687
16.0000,14.8507
14.0000,13.5090
16.0000,14.3687
14.0000,13.3834
12.0000,11.8918
11.0000,10.9177
5.0000,7.4931
6.0000,6.8976
12.0000,10.6318
9.0000,9.4501
7.0000,8.1658
7.0000,7.6022
7.0000,7.4813
11.0000,10.0074
12.0000,11.1775
7.0000,8.5677
5.0000,6.6254
6.0000,6.6424
6.0000,6.7229
7.0000,7.4635
9.0000,8.9538
16.0000,14.0815
16.0000,15.1528
25.0000,22.1351
12.0000,13.9704
15.0000,13.5673
17.0000,15.1110
12.0000,12.3719
10.0000,10.4911
8.0000,8.8688
13.0000,11.5093
8.0000,9.3168
14.0000,12.2557
17.0000,15.0003
1.0000,7.4207
4.0000,5.5670
9.0000,8.0759
8.0000,8.1683
16.0000,13.5756
1.0000,6.1557
7.0000,6.7643
7.0000,7.0455
5.0000,6.1273
5.0000,6.0584
9.0000,8.8645
10.0000,10.1670
10.0000,10.2697
21.0000,17.8452
20.0000,18.3825
12.0000,13.2007
11.0000,11.0091
13.0000,11.8311
10.0000,10.4208
9.0000,9.5662
9.0000,9.2772
8.0000,8.6217
13.0000,11.4614
9.0000,9.6940
10.0000,9.8613
8.0000,8.8168
11.0000,10.2119
9.0000,9.4609
13.0000,11.6115
11.0000,10.9607
10.0000,10.1930
14.0000,12.4583
10.0000,10.7006
10.0000,10.2881
12.0000,11.5513
27.0000,23.4136
17.0000,17.3189
19.0000,17.1147
19.0000,17.1844
6.0000,10.3611
18.0000,14.6632
6.0000,9.1907
5.0000,6.8521
9.0000,8.5421
6.0000,7.2597
10.0000,9.5086
7.0000,8.0646
7.0000,7.7296
9.0000,8.8486
7.0000,7.9941
7.0000,7.7160
9.0000,8.9359
11.0000,10.4678
7.0000,8.4485
6.0000,7.2592
7.0000,7.4511
10.0000,9.6446
10.0000,10.6166
17.0000,15.3686
19.0000,17.5188
19.0000,17.6924
19.0000,17.3054
26.0000,22.6529
25.0000,22.0858
17.0000,16.2733
6.0000,9.8411
7.0000,7.8650
8.0000,8.0281
2.0000,5.1095
6.0000,6.2913
8.0000,7.8167
8.0000,8.2179
6.0000,7.0840
4.0000,5.5993
5.0000,5.7088
6.0000,6.3240
8.0000,7.7314
8.0000,8.0974
7.0000,7.6330
6.0000,7.0051
8.0000,8.2641
8.0000,8.8344
11.0000,10.9145
11.0000,11.5283
11.0000,11.6728
20.0000,17.5321
13.0000,13.5189
9.0000,10.1546
13.0000,11.4822
15.0000,13.3171
15.0000,13.7486
7.0000,9.3981
5.0000,6.8260
8.0000,7.7592
6.0000,6.8842
5.0000,6.0712
11.0000,9.6840
11.0000,10.4286
7.0000,8.3113
15.0000,12.7340
10.0000,10.5648
8.0000,8.8944
16.0000,13.5048
9.0000,10.2927
6.0000,7.7811
6.0000,6.9941
12.0000,10.7151
20.0000,17.4018
21.0000,19.0935
25.0000,22.4312
23.0000,20.9754
25.0000,22.2163
22.0000,19.9695
18.0000,16.7378
10.0000,11.7678
13.0000,11.9097
11.0000,11.1424
6.0000,8.3270
17.0000,14.2752
4.0000,8.3177
6.0000,7.2221
14.0000,12.0505
7.0000,9.0003
6.0000,7.4503
15.0000,12.8387
8.0000,9.6043
12.0000,11.1237
7.0000,8.6379
5.0000,6.9084
6.0000,7.4249
6.0000,7.7259
16.0000,14.5799
24.0000,22.0693
25.0000,23.9970
41.0000,37.7152
36.0000,31.1673
26.0000,22.2217
7.0000,11.7076
14.0000,11.9633
17.0000,14.8839
3.0000,7.8951
8.0000,7.9613
6.0000,6.8034
6.0000,6.6993
5.0000,6.1305
6.0000,6.4888
6.0000,6.6012
11.0000,10.0171
10.0000,9.9225
10.0000,10.0053
8.0000,8.7276
6.0000,7.2042
7.0000,7.4373
6.0000,7.2824
6.0000,7.8229
12.0000,12.0558
14.0000,14.2760
19.0000,17.8732
21.0000,19.5139
24.0000,21.4108
6.0000,10.9456
7.0000,7.7792
6.0000,6.4921
5.0000,5.7213
13.0000,10.8815
9.0000,9.2995
9.0000,9.1205
6.0000,7.2481
6.0000,6.6979
7.0000,7.2061
9.0000,8.6911
13.0000,11.5739
10.0000,10.2986
8.0000,8.7742
7.0000,7.7166
8.0000,8.0655
8.0000,8.2321
11.0000,10.2931
11.0000,11.1245
16.0000,14.7987
11.0000,12.4864
9.0000,10.3661
14.0000,12.3841
19.0000,16.3254
13.0000,13.1531
14.0000,12.9870
11.0000,11.3222
7.0000,8.7840
13.0000,11.3669
13.0000,12.1201
9.0000,10.0249
17.0000,14.4309
14.0000,13.5480
8.0000,10.0873
6.0000,7.7825
7.0000,7.5283
10.0000,9.4012
14.0000,12.4448
10.0000,10.7250
16.0000,14.0870
14.0000,13.6966
19.0000,16.9398
20.0000,18.0963
14.0000,14.4476
10.0000,11.5256
11.0000,11.4349
6.0000,8.6587
9.0000,9.1797
6.0000,7.6038
5.0000,6.5292
14.0000,12.0046
9.0000,10.0636
3.0000,6.4134
7.0000,7.2797
13.0000,11.4866
5.0000,7.3621
6.0000,6.6802
5.0000,5.9467
11.0000,9.7524
7.0000,8.0954
13.0000,11.6962
14.0000,13.1972
10.0000,11.3645
16.0000,14.5278
12.0000,12.8260
9.0000,10.2728
12.0000,11.1252
7.0000,8.5139
19.0000,15.5198
2.0000,7.2297
18.0000,14.0872
15.0000,13.8486
11.0000,11.7419
19.0000,16.2475
15.0000,14.4032
13.0000,12.7782
10.0000,10.6246
12.0000,11.2254
20.0000,16.9195
4.0000,8.9802
18.0000,14.3973
20.0000,17.6752
18.0000,17.2685
12.0000,13.4469
15.0000,13.9072
12.0000,12.4586
9.0000,10.4074
9.0000,9.6006
13.0000,11.8319
13.0000,12.5078
5.0000,8.2403
10.0000,9.7109
8.0000,9.0181
14.0000,12.9198
10.0000,11.2220
15.0000,13.9759
27.0000,23.7030
13.0000,14.6706
20.0000,17.0300
13.0000,13.6595
13.0000,12.8463
26.0000,22.3677
16.0000,16.5468
19.0000,17.9345
16.0000,16.0539
16.0000,15.3043
6.0000,10.1109
16.0000,13.6578
11.0000,11.6959
10.0000,10.7083
16.0000,14.1923
10.0000,11.3771
9.0000,9.9042
9.0000,9.4233
8.0000,8.9409
7.0000,8.2203
10.0000,10.0292
15.0000,13.8582
20.0000,18.6745
18.0000,17.5779
13.0000,14.3527
11.0000,12.1629
8.0000,9.9260
9.0000,10.1362
8.0000,9.6239
16.0000,14.4118
14.0000,14.0431
13.0000,13.1239
10.0000,11.0049
8.0000,9.1605
16.0000,13.7931
10.0000,11.1557
8.0000,9.3763
6.0000,7.6506
10.0000,9.3868
8.0000,8.6667
4.0000,6.2557
6.0000,6.5998
7.0000,7.3885
7.0000,7.8727
12.0000,11.4647
12.0000,12.0798
15.0000,13.8384
15.0000,14.0238
31.0000,26.5757
23.0000,20.4586
16.0000,15.3885
19.0000,16.6758
13.0000,13.6728
11.0000,11.5918
7.0000,8.8929
11.0000,10.3162
6.0000,7.9947
6.0000,7.2621
6.0000,6.8584
14.0000,11.9358
11.0000,11.0014
8.0000,9.1330
5.0000,6.7914
4.0000,5.4958
21.0000,16.6371
10.0000,10.9184
13.0000,12.3179
11.0000,11.5027
9.0000,10.1702
21.0000,18.3270
20.0000,19.3435
24.0000,22.4513
42.0000,37.7358
49.0000,43.5236
65.0000,53.8954
59.0000,50.0498
39.0000,31.2669
60.0000,49.7322
59.0000,51.4392
74.0000,59.6303
74.0000,60.1567
43.0000,34.1578
31.0000,25.5098
56.0000,47.8537
38.0000,31.1935
22.0000,21.4669
22.0000,20.6977
10.0000,14.3563
9.0000,11.8686
9.0000,10.9960
10.0000,11.4811
11.0000,12.7040
19.0000,18.7667
16.0000,19.0575
20.0000,22.4433
12.0000,17.8247
9.0000,13.9134
12.0000,13.9303
9.0000,12.6000
17.0000,17.7949
15.0000,18.0316
10.0000,14.6757
20.0000,19.4373
18.0000,19.3539
14.0000,16.9240
19.0000,18.8024
30.0000,27.7540
31.0000,28.4339
29.0000,26.2647
42.0000,37.2789
31.0000,26.3622
17.0000,16.8097
24.0000,20.6565
28.0000,25.2740
28.0000,26.0084
22.0000,21.4115
39.0000,35.3292
39.0000,34.3544
18.0000,18.9356
25.0000,21.4500
18.0000,17.8353
4.0000,11.3053
12.0000,12.2350
3.0000,8.1864
8.0000,9.2863
7.0000,9.1712
8.0000,9.6617
7.0000,9.5738
6.0000,8.9252
5.0000,7.9767
20.0000,18.3567
18.0000,18.7703
17.0000,18.2727
9.0000,12.8325
16.0000,15.1151
17.0000,16.8629
6.0000,11.3589
6.0000,8.9296
12.0000,11.9126
10.0000,11.5656
12.0000,12.4270
14.0000,13.7688
19.0000,16.9857
21.0000,18.7138
15.0000,14.7886
17.0000,15.1389
16.0000,14.7556
12.0000,12.3692
17.0000,14.7987
1.0000,7.6998
16.0000,13.0536
8.0000,9.7007
5.0000,7.6767
9.0000,9.5121
24.0000,20.4553
11.0000,12.8730
28.0000,24.0877
16.0000,16.3441
15.0000,14.0569
16.0000,14.4627
15.0000,14.1637
24.0000,20.8092
24.0000,21.8142
15.0000,16.3021
11.0000,13.1360
13.0000,13.2221
18.0000,16.4035
19.0000,17.8683
11.0000,13.4447
8.0000,10.2068
12.0000,11.1388
9.0000,9.8840
14.0000,12.5429
9.0000,10.4393
9.0000,9.5907
24.0000,20.2132
19.0000,18.6940
26.0000,23.9672
19.0000,19.3759
34.0000,30.1222
29.0000,25.9917
26.0000,23.5776
18.0000,18.5805
24.0000,21.7147
15.0000,16.8266
15.0000,15.1590
15.0000,14.7227
26.0000,22.9884
13.0000,15.8919
27.0000,23.5518
11.0000,14.2647
27.0000,22.5046
30.0000,27.3420
32.0000,29.2474
25.0000,23.2910
22.0000,20.2613
37.0000,33.5439
27.0000,25.8045
30.0000,27.5841
41.0000,38.6111
31.0000,29.2726
35.0000,33.0070
29.0000,27.3604
25.0000,23.9334
31.0000,28.0951
30.0000,27.7921
22.0000,21.5490
22.0000,20.9705
19.0000,19.1826
19.0000,19.1441
17.0000,17.6563
12.0000,15.0992
14.0000,15.2484
18.0000,18.4483
17.0000,18.4965
12.0000,15.5874
12.0000,14.4077
27.0000,24.9700
16.0000,19.4251
11.0000,15.3920
14.0000,15.2582
9.0000,12.7187
11.0000,12.7982
8.0000,11.2635
6.0000,9.5292
7.0000,9.4463
6.0000,8.7757
9.0000,10.3120
8.0000,9.9567
7.0000,9.1259
8.0000,9.3070
9.0000,9.8574
6.0000,8.0326
6.0000,7.2753
10.0000,9.6501
8.0000,9.1646
10.0000,10.2032
16.0000,14.1534
16.0000,15.0586
7.0000,10.4634
8.0000,8.9568
8.0000,8.4239
16.0000,13.5621
11.0000,11.4345
15.0000,13.4104
20.0000,17.3683
17.0000,15.8216
15.0000,14.1943
17.0000,15.1236
16.0000,14.7777
15.0000,14.0849
10.0000,11.1458
21.0000,17.4362
9.0000,11.4134
10.0000,10.1729
12.0000,11.1957
12.0000,11.6254
12.0000,11.8245
12.0000,11.9384
16.0000,14.6672
12.0000,12.8085
8.0000,9.8537
8.0000,8.7668
19.0000,15.8766
10.0000,11.8053
22.0000,19.0160
16.0000,16.3205
18.0000,17.3602
17.0000,16.7158
21.0000,19.0556
17.0000,16.9843
20.0000,18.3441
13.0000,14.3793
21.0000,18.2267
4.0000,10.4740
18.0000,14.9493
7.0000,9.8967
6.0000,7.9671
11.0000,10.3443
12.0000,11.7012
7.0000,9.2429
7.0000,8.3330
8.0000,8.5370
7.0000,7.9022
6.0000,7.1500
4.0000,5.9141
5.0000,6.2815
10.0000,9.6506
11.0000,11.2077
11.0000,11.5925
7.0000,9.3103
11.0000,10.9464
10.0000,10.7686
6.0000,8.3093
5.0000,6.6787
3.0000,4.9110
2.0000,3.8058
3.0000,3.7870
1.0000,2.8120
7.0000,5.9145
4.0000,4.6266
1.0000,2.9466
12.0000,8.8984
7.0000,7.0275
3.0000,4.6142
10.0000,7.9807
10.0000,8.8902
12.0000,10.6156
7.0000,8.0751
6.0000,6.6784
6.0000,6.2990
8.0000,7.4374
13.0000,10.9696
11.0000,10.5787
6.0000,7.6303
6.0000,6.5701
13.0000,10.7168
5.0000,6.8771
1.0000,3.9227
5.0000,4.8256
6.0000,5.6681
3.0000,4.1750
3.0000,3.7533
13.0000,9.8572
19.0000,15.3311
3.0000,7.1798
6.0000,5.8800
6.0000,5.7083
7.0000,6.5348
7.0000,6.7418
7.0000,6.8453
13.0000,10.6821
10.0000,9.7930
9.0000,9.1152
11.0000,10.2060
6.0000,7.5575
10.0000,9.0627
7.0000,7.7012
12.0000,10.4664
17.0000,14.4921
7.0000,9.2280
28.0000,22.2139
6.0000,9.5161
13.0000,10.5220
6.0000,7.3178
6.0000,6.5002
15.0000,12.4641
12.0000,11.5894
17.0000,14.9237
27.0000,23.6108
16.0000,15.8005
8.0000,10.0416
10.0000,9.3942
7.0000,7.8838
5.0000,6.4659
10.0000,9.1047
10.0000,9.6962
19.0000,16.1118
27.0000,23.7929
25.0000,22.6552
11.0000,13.3619
11.0000,10.9558
11.0000,10.6455
17.0000,14.8853
22.0000,19.5022
14.0000,14.5496
22.0000,18.8314
13.0000,13.9401
24.0000,20.5107
16.0000,16.5756
15.0000,15.4554
15.0000,15.3003
21.0000,18.6722
11.0000,13.0574
15.0000,13.5637
22.0000,18.9607
30.0000,26.8033
11.0000,14.5310
11.0000,11.9004
18.0000,16.2388
13.0000,14.7762
18.0000,17.2209
23.0000,20.6143
13.0000,14.7662
11.0000,12.3709
6.0000,9.4726
17.0000,15.1908
1.0000,8.2230
14.0000,12.8570
10.0000,11.5230
16.0000,15.3964
16.0000,15.9624
14.0000,14.6686
14.0000,14.2618
16.0000,15.4123
16.0000,15.4936
14.0000,14.5614
22.0000,20.0361
24.0000,22.4145
15.0000,16.0556
14.0000,13.9304
7.0000,10.2757
7.0000,8.9523
8.0000,9.1648
15.0000,13.8647
18.0000,16.3853
20.0000,18.1437
27.0000,24.0287
21.0000,19.5889
17.0000,16.2478
13.0000,13.5248
10.0000,11.4463
10.0000,10.8665
5.0000,8.3872
23.0000,19.2574
6.0000,10.6579
14.0000,13.0883
13.0000,13.2802
7.0000,10.1583
15.0000,13.9794
8.0000,10.9559
10.0000,10.5976
16.0000,14.1037
10.0000,11.1341
19.0000,16.1456
15.0000,14.6722
15.0000,14.7183
21.0000,19.2035
22.0000,20.8929
14.0000,16.2705
11.0000,13.0665
11.0000,11.7298
6.0000,8.5694
3.0000,5.8742
14.0000,11.7359
14.0000,12.9385
15.0000,14.3118
22.0000,19.5241
1.0000,8.9372
13.0000,11.0175
14.0000,12.5812
12.0000,12.0999
11.0000,11.4298
20.0000,17.1859
13.0000,13.8892
18.0000,16.2924
17.0000,16.3632
5.0000,10.4209
6.0000,8.1327
6.0000,7.5822
9.0000,9.4284
15.0000,13.4324
19.0000,16.8835
22.0000,19.7392
16.0000,15.6740
17.0000,15.3891
10.0000,11.6956
7.0000,9.2835
9.0000,9.4605
10.0000,10.1506
21.0000,17.8436
1.0000,8.0233
15.0000,12.5593
8.0000,9.4869
4.0000,6.6722
5.0000,6.2787
12.0000,10.8562
6.0000,8.0030
15.0000,12.9952
10.0000,10.5740
15.0000,13.2536
7.0000,9.1189
8.0000,8.3851
8.0000,8.5868
3.0000,6.1834
5.0000,6.3311
14.0000,12.1321
8.0000,9.2147
8.0000,8.4744
6.0000,6.9507
20.0000,15.9598
9.0000,10.3066
6.0000,7.4487
16.0000,12.9320
1.0000,5.7220
15.0000,11.7063
10.0000,9.8332
12.0000,11.1880
9.0000,9.5735
20.0000,16.6454
1.0000,7.1517
18.0000,13.8102
17.0000,15.0032
9.0000,10.7256
7.0000,7.9213
7.0000,7.1217
11.0000,9.5933
11.0000,10.3584
8.0000,8.8136
12.0000,10.9303
11.0000,10.7425
11.0000,10.7731
11.0000,10.8726
9.0000,9.7872
8.0000,8.6529
5.0000,6.6125
3.0000,5.0550
2.0000,4.0309
8.0000,7.4973
5.0000,6.0412
5.0000,5.8532
5.0000,5.6038
7.0000,6.9416
6.0000,6.6640
4.0000,5.5193
3.0000,4.3177
2.0000,3.3251
2.0000,2.9665
6.0000,5.1943
10.0000,8.2821
8.0000,7.8571
8.0000,7.8732
5.0000,6.1142
4.0000,4.9369
13.0000,10.1441
17.0000,14.0628
11.0000,11.3207
15.0000,13.1328
9.0000,10.0121
16.0000,13.4117
6.0000,8.5073
10.0000,9.1615
6.0000,7.1693
8.0000,7.8223
4.0000,5.6701
7.0000,6.8169
5.0000,5.8299
16.0000,12.8453
14.0000,12.8043
12.0000,11.9102
9.0000,9.7766
9.0000,9.1294
10.0000,9.6641
16.0000,13.6937
13.0000,12.5940
10.0000,10.6493
10.0000,10.1674
12.0000,11.5646
10.0000,10.6602
5.0000,7.5425
5.0000,6.4608
8.0000,7.8368
10.0000,9.5306
8.0000,8.5664
4.0000,6.1096
8.0000,7.6468
8.0000,8.0512
5.0000,6.3958
6.0000,6.5550
9.0000,8.6076
11.0000,10.5499
13.0000,12.0780
16.0000,14.3237
8.0000,10.0189
13.0000,11.6480
5.0000,7.8450
1.0000,4.6521
12.0000,9.9574
10.0000,9.7380
9.0000,9.3970
7.0000,7.9121
8.0000,8.0203
20.0000,16.2626
17.0000,15.5598
31.0000,27.1911
9.0000,12.0118
5.0000,6.8169
7.0000,6.4441
3.0000,4.5433
4.0000,4.5826
8.0000,7.1824
5.0000,5.8568
20.0000,15.9455
15.5000,14.5344
11.0000,11.9370
8.0000,9.1236
16.0000,13.2360
14.0000,13.0961
8.0000,9.5273
8.0000,8.4410
7.0000,7.6910
6.0000,6.8460
7.0000,7.2597
6.0000,6.8115
8.0000,8.2527
8.0000,8.8615
9.0000,9.4988
20.0000,16.6524
23.0000,20.0357
25.0000,22.3326
18.0000,16.9257
24.0000,20.4846
19.0000,17.6109
1.0000,8.8365
8.0000,8.1471
4.0000,6.2051
2.0000,4.3263
8.0000,7.4156
6.0000,6.7532
6.0000,6.7468
4.0000,5.3081
9.0000,8.0199
9.0000,8.6126
6.0000,7.0066
8.0000,7.7732
11.0000,9.9338
8.0000,8.6374
8.0000,8.3447
13.0000,11.5707
14.0000,13.4559
19.0000,17.6053
36.0000,32.3216
14.0000,15.9681
14.0000,12.9452
13.0000,12.1074
18.0000,15.4031
12.0000,12.2704
11.0000,10.9400
19.0000,15.9712
11.0000,11.9408
7.0000,8.7921
5.0000,6.6620
15.0000,12.3734
1.0000,5.8714
14.0000,11.6332
2.0000,5.7672
3.0000,4.5419
5.0000,5.2910
9.0000,8.1821
7.0000,7.5113
5.0000,6.3024
5.0000,6.1325
10.0000,9.6477
14.0000,13.1863
7.0000,9.2024
10.0000,9.6845
9.0000,9.3724
6.0000,7.5164
8.0000,8.0585
5.0000,6.3593
6.0000,6.4985
5.0000,5.8274
11.0000,9.3642
11.0000,10.1498
6.0000,7.4109
8.0000,7.8133
5.0000,6.1166
12.0000,10.1519
6.0000,7.3138
4.0000,5.4993
7.0000,6.7305
5.0000,5.8073
6.0000,6.1890
5.0000,5.6644
6.0000,6.1844
6.0000,6.3157
8.0000,7.6424
6.0000,6.6102
5.0000,5.7716
14.0000,11.2830
4.0000,6.3147
1.0000,3.6537
2.0000,3.0094
14.0000,10.0919
9.0000,8.5074
6.0000,6.8548
11.0000,9.3579
8.0000,8.1516
9.0000,8.5434
8.0000,8.0441
4.0000,5.6595
9.0000,7.8512
5.0000,5.9932
4.0000,4.9529
8.0000,7.0865
8.0000,7.6097
5.0000,6.0010
6.0000,6.1353
6.0000,6.1508
6.0000,6.1665
5.0000,5.5473
9.0000,7.8827
12.0000,10.4275
23.0000,18.9228
8.0000,10.2857
11.0000,9.9156
10.0000,9.6945
6.0000,7.3306
4.0000,5.4740
11.0000,9.3756
10.0000,9.5685
15.0000,13.0446
4.0000,7.3583
9.0000,8.1908
6.0000,6.8065
9.0000,8.3746
7.0000,7.5394
7.0000,7.3471
6.0000,6.6602
4.0000,5.2901
5.0000,5.4673
6.0000,6.1121
4.0000,5.0708
4.0000,4.8170
5.0000,5.4003
5.0000,5.5878
10.0000,8.7951
8.0000,8.0325
14.0000,11.8857
22.0000,18.4900
13.0000,13.3448
22.0000,18.5276
4.0000,9.2334
9.0000,8.1693
3.0000,5.1259
3.0000,4.0845
5.0000,4.9602
6.0000,5.7582
7.0000,6.6459
5.0000,5.6159
3.0000,4.2187
18.0000,13.1926
5.0000,6.7613
7.0000,6.6207
8.0000,7.2806
8.0000,7.5793
6.0000,6.5008
6.0000,6.2283
7.0000,6.8100
12.0000,10.3229
18.0000,15.3829
16.0000,15.4325
4.0000,8.6034
15.0000,12.0274
19.0000,16.1800
7.0000,9.6025
6.0000,6.9576
11.0000,9.3462
8.0000,8.3359
22.0000,17.9163
1.0000,6.9678
8.0000,7.0200
6.0000,6.0757
4.0000,4.9921
4.0000,4.7864
10.0000,8.4021
6.0000,6.6507
8.0000,7.5980
10.0000,9.1331
13.0000,11.5149
9.0000,9.6879
9.0000,9.2901
10.0000,10.0357
8.0000,8.8502
6.0000,7.2349
12.0000,10.4877
19.0000,16.3476
8.0000,10.3081
8.0000,8.4299
12.0000,10.5909
7.0000,8.3120
13.0000,11.3473
9.0000,9.7104
10.0000,9.7141
9.0000,9.2160
10.0000,9.6639
12.0000,11.0615
11.0000,10.8051
12.0000,11.3903
11.0000,10.9329
13.0000,12.0862
12.0000,11.8112
10.0000,10.5617
8.0000,8.9985
21.0000,17.2193
21.0000,18.5600
14.0000,14.3665
10.0000,11.1324
7.0000,8.8066
8.0000,8.4914
5.0000,6.6662
9.0000,8.6113
6.0000,7.3352
8.0000,8.1379
4.0000,6.0757
3.0000,4.7855
1.0000,3.4200
3.0000,3.9040
3.0000,3.9076
1.0000,2.8156
12.0000,9.3392
11.0000,9.9315
2.0000,5.3140
10.0000,8.3249
3.0000,4.9280
7.0000,6.3152
11.0000,9.4239
9.0000,9.2030
7.0000,7.6858
8.0000,7.7467
8.0000,7.8021
4.0000,5.5015
8.0000,7.1751
11.0000,9.5352
22.0000,17.8260
12.0000,12.3768
5.0000,7.5141
4.0000,5.2054
5.0000,5.1114
3.0000,4.0539
4.0000,4.2999
5.0000,4.9368
6.0000,5.7742
5.0000,5.4005
6.0000,5.8793
4.0000,4.7741
8.0000,7.0520
4.0000,5.1179
1.0000,3.1998
6.0000,5.2482
10.0000,8.2164
13.0000,10.9844
15.0000,13.1627
15.0000,13.7834
14.0000,13.3103
12.0000,11.9975
18.0000,15.6198
21.0000,18.4708
20.0000,18.0544
19.0000,17.1848
29.0000,25.1861
9.0000,12.6511
20.0000,15.6123
15.0000,14.1463
24.0000,20.7137
13.0000,14.1205
26.0000,21.7808
16.0000,15.9369
24.0000,20.4580
26.0000,23.1697
23.0000,20.9738
32.0000,28.6176
9.0000,14.4003
16.0000,14.3273
17.0000,15.7892
13.0000,14.1483
12.0000,13.0919
12.0000,12.8536
17.0000,16.1918
13.0000,14.9001
10.0000,12.8172
19.0000,17.4564
6.0000,11.6058
11.0000,11.4061
11.0000,11.6090
16.0000,15.2464
13.0000,14.4131
29.0000,25.8752
11.0000,15.4904
17.0000,16.2559
16.0000,16.2490
12.0000,14.1892
19.0000,17.7882
17.0000,17.2781
18.0000,16.9839
14.0000,14.5960
29.0000,25.2877
25.0000,22.6235
24.0000,21.6153
26.0000,23.2370
13.0000,15.5316
12.0000,12.8675
12.0000,12.1812
10.0000,11.0069
17.0000,15.0212
22.0000,19.6088
20.0000,19.0160
2.0000,10.6532
15.0000,13.4200
